event_id,latitude,longitude,event_date,state,dataset,source_dataset,source_id,landslide_type,physical_factors,reliability,spatial_accuracy,record_type,fatalities,injuries,LINK
14,27.2676,88.2891,2016-10-12,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,9604,earth slide,rainfall (T),9,10000,report,0,0,Source: 'http://indianexpress.com/article/india/india-news-india/west-bengal-rains-landslips-affect-life-in-north-of-state-3079833/'
19,27.1695,88.3664,2016-10-15,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,9619,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.thehindu.com/news/national/other-states/life-remains-hit-in-darjeeling-hills/article9222389.ece'
44,27.172,88.5292,2016-10-15,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,9620,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.thehindu.com/news/national/other-states/life-remains-hit-in-darjeeling-hills/article9222389.ece'
56,27.54295099,88.59676956,2017-05-26,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,9785,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.assamtribune.com/scripts/detailsnew.asp?id=may2717/oth053'
77,27.360364,88.651914,2017-07-10,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,11183,rock fall,ND,9,100000,report,0,0,Source: 'https://thenortheasttoday.com/cars-crushed-by-deadly-landslide-on-chongey-road-sikkim-in-pictures/'
10,27.28329478,88.23595536,2017-09-20,Sikkim,UGLC,Global fatal landslide Catalog,5395,ND,rainfall (T),9,1407,event,1,-99999,Source: 'https://news.webindia123.com/news/articles/india/20170920/3189337.html'
22,27.28709076,88.38035955,2017-09-20,Sikkim,UGLC,Global fatal landslide Catalog,5394,ND,rainfall (T),9,15262,event,2,-99999,Source: 'https://news.webindia123.com/news/articles/india/20170920/3189337.html'
54,27.23279809,88.59292517,2018-05-26,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,11443,mudslide,rainfall (T),7,1000,report,0,0,Source: 'https://thenortheasttoday.com/sikkim-45-road-closure-due-to-landslide-in-pakyong-subdivision/'
33,27.45377772,88.52426486,2018-09-14,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,14501,earth slide,rainfall (T),9,5000,report,0,0,Source: 'https://www.outlookindia.com/newsscroll/landslides-in-north-sikkim-road-links-snapped-at-several-places/1382941'
46,27.49532869,88.5364844,2018-09-14,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,14574,earth slide,rainfall (T),9,5000,report,0,0,Source: 'https://www.outlookindia.com/newsscroll/landslides-in-north-sikkim-road-links-snapped-at-several-places/1382941'
48,27.71646253,88.55668313,2018-09-14,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,14544,earth slide,rainfall (T),9,5000,report,0,0,Source: 'https://www.outlookindia.com/newsscroll/landslides-in-north-sikkim-road-links-snapped-at-several-places/1382941'
32,27.54043014,88.49888236,2018-09-15,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,14511,earth slide,rainfall (T),9,5000,report,0,0,Source: 'https://www.outlookindia.com/newsscroll/landslides-in-north-sikkim-road-links-snapped-at-several-places/1382941'
65,27.3313961,88.6138098,2018-09-15,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,14641,earth slide,rainfall (T),9,5000,report,0,0,Source: 'https://www.outlookindia.com/newsscroll/landslides-in-north-sikkim-road-links-snapped-at-several-places/1382941'
69,27.54255403,88.62957834,2018-09-17,Sikkim,UGLC,Cooperative Open Online Landslide Repository - NASA,14630,earth slide,rainfall (T),9,10000,report,0,0,"Source: 'https://www.ndtv.com/india-news/in-sikkim-over-350-stranded-in-heavy-rain-and-landslides-rescued-1918073#:~:text=Gangtok%2C%20Sikkim%3A,landslides%20hit%20the%20hill%20state.&text=Landslides%20at%20several%20locations%20along,stretch%20between%20Mangan%2'"
264,24.42795641,92.23424031,2006-06-13,Tripura,UGLC,Global fatal landslide Catalog,680,ND,rainfall (T),9,2043,event,5,-99999,Source: 'http://indiaenews.com/2006-06/11235-floods-landslides-northeast-75000-displaced.htm'
156,23.74450253,91.74176515,2008-07-15,Tripura,UGLC,Global fatal landslide Catalog,1453,ND,rainfall (T),9,57912,event,1,-99999,Source: 'http://www.thaindian.com/newsportal/uncategorized/one-killed-as-heavy-rain-triggers-landlsides-in-tripura_10071881.html'
163,23.8986,91.7599,2010-06-03,Tripura,UGLC,Cooperative Open Online Landslide Repository - NASA,1935,earth slide,rainfall (T),9,5000,report,0,0,Source: 'http://www.telegraphindia.com/1100605/jsp/northeast/story_12529386.jsp'
238,23.82103403,91.91028235,2012-12-10,Tripura,UGLC,Global fatal landslide Catalog,3454,ND,"anthropic (T,P)",9,27828,event,1,-99999,Source: 'http://news.outlookindia.com/items.aspx?artid=783165'
123,23.87643891,91.39718144,2013-05-08,Tripura,UGLC,Global fatal landslide Catalog,3576,ND,rainfall (T),9,17979,event,2,-99999,Source: 'http://www.assamtribune.com/scripts/detailsnew.asp?id=may0913/at045'
124,24.0896,91.4663,2013-05-08,Tripura,UGLC,Cooperative Open Online Landslide Repository - NASA,4848,earth slide,rainfall (T),9,5000,report,1,0,Source: 'http://www.upi.com/Top_News/World-News/2013/05/09/Cyclonic-storms-kill-seven-in-India/UPI-39151368107292/'
128,23.19818874,91.58174838,2014-08-14,Tripura,UGLC,Global fatal landslide Catalog,4108,ND,rainfall (T),9,22029,event,3,-99999,Source: 'http://timesofindia.indiatimes.com/City/Guwahati/Landslides-kill-4-in-Tripura-Arunachal/articleshow/40287315.cms'
146,23.0137,91.7174,2014-08-14,Tripura,UGLC,Cooperative Open Online Landslide Repository - NASA,6513,mudslide,rainfall (T),9,5000,report,3,0,Source: 'http://www.newindianexpress.com/nation/Landslide-Kills-Three-in-Tripura/2014/08/15/article2381042.ece'
203,24.19467451,91.82931979,2017-06-03,Tripura,UGLC,Cooperative Open Online Landslide Repository - NASA,9745,earth slide,rainfall (T),9,10000,report,3,1,Source: 'http://timesofindia.indiatimes.com/city/agartala/women-2-kids-killed-in-landslide/articleshow/58994998.cms'
215,23.82994813,91.85896802,2017-06-03,Tripura,UGLC,Global fatal landslide Catalog,5195,ND,rainfall (T),9,20668,event,3,-99999,Source: 'https://thenortheasttoday.com/tripura-landslide-buries-house-killing-woman-and-2-children/'
236,23.86469956,91.8949662,2017-06-03,Tripura,UGLC,Cooperative Open Online Landslide Repository - NASA,9733,earth slide,rainfall (T),9,50000,report,3,1,Source: 'https://www.sott.net/article/353005-Landslide-kills-at-least-3-in-Tripura-India'
125,24.02515388,91.49747518,2018-05-18,Tripura,UGLC,Cooperative Open Online Landslide Repository - NASA,11357,earth slide,rainfall (T),9,5000,report,4,0,Source: 'https://nenow.in/north-east-news/incessant-rain-triggers-landslides-in-tripura-4-killed.html'
126,23.79260297,91.53090192,2018-05-20,Tripura,UGLC,Cooperative Open Online Landslide Repository - NASA,11501,earth slide,rainfall (T),9,5000,report,1,1,Source: 'https://timesofindia.indiatimes.com/city/agartala/tripura-landslides-trigerred-by-rain-claim-two-more-lives/articleshow/64255441.cms'
129,23.71701896,91.61577214,2018-05-20,Tripura,UGLC,Cooperative Open Online Landslide Repository - NASA,11502,earth slide,rainfall (T),7,1000,report,1,2,Source: 'https://timesofindia.indiatimes.com/city/agartala/tripura-landslides-trigerred-by-rain-claim-two-more-lives/articleshow/64255441.cms'
